fid,CD_MUN,NM_MUN,SIGLA,porcent_nulo_e_branco,13_Soma - QT_VOTOS,22_Soma - QT_VOTOS,branco_Soma - QT_VOTOS,nulo_Soma - QT_VOTOS,porcent_13,porcent_22,normal_13_22,subt_13_22
4171,"4118709",Paulo Frontin,PR,3.51209253417455,1888,2700,80,87,41.1508282476024,58.8491717523976,-0.176983435047951,-812
4172,"4118808",Peabiru,PR,3.29630524028013,3427,4582,105,168,42.7893619677862,57.2106380322138,-0.144212760644275,-1155
4173,"4118857",Perobal,PR,2.59917920656635,1461,2811,53,61,34.1994382022472,65.8005617977528,-0.316011235955056,-1350
4174,"4118907",Pérola,PR,2.6294498381877,2767,4454,82,113,38.3187924110234,61.6812075889766,-0.233624151779532,-1687
4175,"4119004",Pérola d'Oeste,PR,1.5695067264574,1821,2569,30,40,41.4806378132118,58.5193621867882,-0.170387243735763,-748
4176,"4119103",Piên,PR,2.68090423719187,2314,6253,98,138,27.01062215478,72.98937784522,-0.459787556904401,-3939
4177,"4119152",Pinhais,PR,3.92717346518335,27925,46689,1276,1774,37.4259522341652,62.5740477658348,-0.251480955316697,-18764
4178,"4119202",Pinhalão,PR,2.94834848148969,1898,2480,64,69,43.3531292827775,56.6468707172225,-0.13293741434445,-582
4179,"4119251",Pinhal de São Bento,PR,1.63934426229508,1378,542,15,17,71.7708333333333,28.2291666666667,0.435416666666667,836
4180,"4119301",Pinhão,PR,3.00797030243476,10741,7026,242,309,60.4547757077728,39.5452242922272,0.209095514155457,3715
4181,"4119400",Piraí do Sul,PR,4.08056841144645,5549,9166,319,307,37.7098199116548,62.2901800883452,-0.245803601766904,-3617
4182,"4119509",Piraquara,PR,3.72831901442697,22971,30480,917,1153,42.9758096200258,57.0241903799742,-0.140483807599484,-7509
4183,"4119608",Pitanga,PR,2.70734032411821,10432,9980,260,308,51.1071918479326,48.8928081520674,0.0221438369586518,452
4184,"4119657",Pitangueiras,PR,2.08926875593542,750,1312,18,26,36.372453928225,63.627546071775,-0.2725509214355,-562
4185,"4119707",Planaltina do Paraná,PR,2.58016955399926,1394,1249,21,49,52.7430949678396,47.2569050321604,0.0548618993567915,145
4186,"4119806",Planalto,PR,1.90986374752533,4316,4107,59,105,51.2406505995489,48.7593494004511,0.0248130119909771,209
4187,"4119905",Ponta Grossa,PR,4.09170940825232,69975,130481,3775,4777,34.9079099652792,65.0920900347208,-0.301841800694417,-60506
4188,"4119954",Pontal do Paraná,PR,3.06679910603427,6466,9148,225,269,41.4115537338286,58.5884462661714,-0.171768925323428,-2682
4189,"4120002",Porecatu,PR,3.03263942431252,3650,3896,94,142,48.3699973495892,51.6300026504108,-0.0326000530082162,-246
4190,"4120101",Porto Amazonas,PR,4.19103313840156,1081,1868,63,66,36.656493726687,63.343506273313,-0.26687012546626,-787
4191,"4120150",Porto Barreiro,PR,1.34493670886076,1306,1188,13,21,52.3656776263031,47.6343223736969,0.0473135525260626,118
4192,"4120200",Porto Rico,PR,1.67130919220056,796,1322,9,27,37.5826251180359,62.4173748819641,-0.248347497639282,-526
4193,"4120309",Porto Vitória,PR,3.20339637205712,1032,1476,34,49,41.1483253588517,58.8516746411483,-0.177033492822966,-444
4194,"4120333",Prado Ferreira,PR,2.26313770617568,1224,1324,20,39,48.0376766091052,51.9623233908948,-0.0392464678178964,-100
4195,"4120358",Pranchita,PR,2.07700101317123,1552,2314,32,50,40.1448525607863,59.8551474392137,-0.197102948784273,-762
4196,"4120408",Presidente Castelo Branco,PR,3.1328320802005,1654,1438,34,66,53.4928848641656,46.5071151358344,0.0698576972833118,216
4197,"4120507",Primeiro de Maio,PR,3.28391298323403,2380,4600,87,150,34.0974212034384,65.9025787965616,-0.318051575931232,-2220
4198,"4120606",Prudentópolis,PR,2.8328611898017,8309,22904,405,505,26.6203184570531,73.3796815429469,-0.467593630858937,-14595
4199,"4120655",Quarto Centenário,PR,2.07271491675161,1280,1602,32,29,44.4136016655101,55.5863983344899,-0.111727966689799,-322
4200,"4120705",Quatiguá,PR,3.2994923857868,1842,3492,67,115,34.533183352081,65.466816647919,-0.30933633295838,-1650
4201,"4120804",Quatro Barras,PR,3.56581392025154,4223,9272,176,323,31.2930715079659,68.7069284920341,-0.374138569840682,-5049
4202,"4120853",Quatro Pontes,PR,1.35583006929798,484,2790,11,34,14.7831398900428,85.2168601099572,-0.704337202199145,-2306
4203,"4120903",Quedas do Iguaçu,PR,1.92693915214677,7106,10962,138,217,39.3292007969891,60.6707992030109,-0.213415984060217,-3856
4204,"4121000",Querência do Norte,PR,2.27410551849606,3428,3018,58,92,53.180266832144,46.819733167856,0.0636053366428793,410
4205,"4121109",Quinta do Sol,PR,2.4390243902439,1683,1677,31,53,50.0892857142857,49.9107142857143,0.00178571428571431,6
4206,"4121208",Quitandinha,PR,3.04284113438497,3600,7648,149,204,32.0056899004267,67.9943100995733,-0.359886201991465,-4048
4207,"4121257",Ramilândia,PR,1.78701677607586,1433,1260,25,24,53.2120311919792,46.7879688080208,0.064240623839584,173
4208,"4121307",Rancho Alegre,PR,3.23686214775324,997,1544,23,62,39.2365210547029,60.7634789452971,-0.215269578905943,-547
4209,"4121356",Rancho Alegre D'Oeste,PR,2.37113402061856,838,1056,18,28,44.2449841605069,55.7550158394931,-0.115100316789863,-218
4210,"4121406",Realeza,PR,2.47091789080411,4852,6634,116,175,42.2427302803413,57.7572697196587,-0.155145394393174,-1782
4211,"4121505",Rebouças,PR,3.49206349206349,4479,5249,165,187,46.0423519736842,53.9576480263158,-0.0791529605263157,-770
4212,"4121604",Renascença,PR,2.15175537938845,2178,2142,38,57,50.4166666666667,49.5833333333333,0.00833333333333329,36
4213,"4121703",Reserva,PR,3.25726789621757,6898,8576,221,300,44.5780018094869,55.4219981905131,-0.108439963810262,-1678
4214,"4121752",Reserva do Iguaçu,PR,2.07528957528958,2515,1543,28,58,61.9763430261212,38.0236569738788,0.239526860522425,972
4215,"4121802",Ribeirão Claro,PR,3.78118503118503,3287,4118,80,211,44.3889264010804,55.6110735989196,-0.112221471978393,-831
4216,"4121901",Ribeirão do Pinhal,PR,3.26494871153365,4397,3336,95,166,56.8602094917884,43.1397905082116,0.137204189835769,1061
4217,"4122008",Rio Azul,PR,3.37667785234899,3110,6104,120,202,33.7529845886694,66.2470154113306,-0.324940308226612,-2994
4218,"4122107",Rio Bom,PR,3.94736842105263,995,1341,35,61,42.5941780821918,57.4058219178082,-0.148116438356164,-346
4219,"4122156",Rio Bonito do Iguaçu,PR,1.94552529182879,5869,2699,68,102,68.4990662931839,31.5009337068161,0.369981325863679,3170
4220,"4122172",Rio Branco do Ivaí,PR,2.98736116430486,1191,1342,28,50,47.0193446506119,52.9806553493881,-0.0596131069877615,-151
4221,"4122206",Rio Branco do Sul,PR,2.95836705332254,11075,10509,313,345,51.3111564121572,48.6888435878428,0.0262231282431431,566
4222,"4122305",Rio Negro,PR,3.36130206227254,5069,14050,320,345,26.5128929337308,73.4871070662691,-0.469742141325383,-8981
4223,"4122404",Rolândia,PR,3.65244040292396,10797,27558,569,885,28.1501759874853,71.8498240125147,-0.436996480250293,-16761
4224,"4122503",Roncador,PR,3.16966180840526,3672,3171,82,142,53.6606751424814,46.3393248575186,0.0732135028496274,501
4225,"4122602",Rondon,PR,2.50883987203233,2189,3601,51,98,37.8065630397237,62.1934369602763,-0.243868739205527,-1412
4226,"4122651",Rosário do Ivaí,PR,3.32588038010061,1471,1988,47,72,42.5267418328997,57.4732581671003,-0.149465163342006,-517
4227,"4122701",Sabáudia,PR,3.3019773468996,1356,3681,63,109,26.9207861822513,73.0792138177487,-0.461584276354973,-2325
4228,"4122800",Salgado Filho,PR,2.8345418589321,1452,1496,43,43,49.2537313432836,50.7462686567164,-0.0149253731343283,-44
4229,"4122909",Salto do Itararé,PR,4.34782608695652,1748,1574,50,101,52.6189042745334,47.3810957254666,0.0523780854906683,174
4230,"4123006",Salto do Lontra,PR,1.70008718395815,5557,3463,59,97,61.6075388026608,38.3924611973392,0.232150776053215,2094
4231,"4123105",Santa Amélia,PR,2.82744282744283,1075,1262,29,39,45.9991442019683,54.0008557980317,-0.0800171159606333,-187
4232,"4123204",Santa Cecília do Pavão,PR,3.63859362224039,1109,1248,33,56,47.051336444633,52.948663555367,-0.0589732711073398,-139
4233,"4123303",Santa Cruz de Monte Castelo,PR,2.56504890201144,2298,2982,62,77,43.5227272727273,56.4772727272727,-0.129545454545455,-684
4234,"4123402",Santa Fé,PR,2.86373507057546,2820,4337,73,138,39.4019840715384,60.5980159284616,-0.211960318569233,-1517
4235,"4123501",Santa Helena,PR,1.81839443372508,6483,10309,129,182,38.6076703191996,61.3923296808004,-0.227846593616008,-3826
4236,"4123600",Santa Inês,PR,2.72536687631027,774,618,10,29,55.6034482758621,44.3965517241379,0.112068965517241,156
4237,"4123709",Santa Isabel do Ivaí,PR,2.77033065236819,1900,3540,61,94,34.9264705882353,65.0735294117647,-0.301470588235294,-1640
4238,"4123808",Santa Izabel do Oeste,PR,1.9291754756871,3524,3898,55,91,47.4804634869307,52.5195365130693,-0.0503907302613851,-374
4239,"4123824",Santa Lúcia,PR,2.34937476316787,1148,1429,33,29,44.5479239425689,55.4520760574311,-0.109041521148622,-281
4240,"4123857",Santa Maria do Oeste,PR,2.27482324008607,3785,2573,52,96,59.5312991506763,40.4687008493237,0.190625983013526,1212
4241,"4123907",Santa Mariana,PR,3.40310600945307,3462,3691,108,144,48.3992730322941,51.6007269677059,-0.0320145393541171,-229
4242,"4123956",Santa Mônica,PR,1.90909090909091,1187,971,17,25,55.0046339202966,44.9953660797034,0.100092678405931,216
4243,"4124004",Santana do Itararé,PR,3.28227571115974,1858,1678,53,67,52.5452488687783,47.4547511312217,0.0509049773755656,180
4244,"4124020",Santa Tereza do Oeste,PR,2.36282488842216,2969,4469,78,102,39.9166442592095,60.0833557407905,-0.201667114815811,-1500
4245,"4124053",Santa Terezinha de Itaipu,PR,2.14108329418082,4258,10322,136,183,29.2043895747599,70.7956104252401,-0.415912208504801,-6064
4246,"4124103",Santo Antônio da Platina,PR,3.24196199870016,9169,16140,395,453,36.2282192105575,63.7717807894425,-0.27543561578885,-6971
4247,"4124202",Santo Antônio do Caiuá,PR,2.94117647058824,1133,748,18,39,60.233918128655,39.766081871345,0.204678362573099,385
4248,"4124301",Santo Antônio do Paraíso,PR,3.17460317460317,862,846,27,29,50.4683840749415,49.5316159250585,0.00936768149882908,16
4249,"4124400",Santo Antônio do Sudoeste,PR,1.95157502631792,5984,6124,117,124,49.4218698381236,50.5781301618764,-0.0115626032375289,-140
4250,"4124509",Santo Inácio,PR,2.78947368421053,1862,1832,30,76,50.4060638873849,49.593936112615,0.00812127774769898,30
4251,"4124608",São Carlos do Ivaí,PR,2.86746443892527,1669,2633,44,83,38.7959088795909,61.2040911204091,-0.224081822408182,-964
4252,"4124707",São Jerônimo da Serra,PR,4.37694704049844,3430,2709,78,203,55.8722919042189,44.1277080957811,0.117445838084379,721
4253,"4124806",São João,PR,2.34519104084321,3172,4240,55,123,42.7954668105774,57.2045331894226,-0.144090663788451,-1068
4254,"4124905",São João do Caiuá,PR,2.95270446825189,2221,1493,43,70,59.8007539041465,40.1992460958535,0.19601507808293,728
4255,"4125001",São João do Ivaí,PR,3.162608452281,3406,3514,80,146,49.2196531791908,50.7803468208092,-0.015606936416185,-108
4256,"4125100",São João do Triunfo,PR,3.29350649350649,5531,3777,190,127,59.4220025784272,40.5779974215728,0.188440051568543,1754
4257,"4125209",São Jorge d'Oeste,PR,2.22254930821313,2955,3688,67,84,44.482914345928,55.5170856540719,-0.110341713081439,-733
4258,"4125308",São Jorge do Ivaí,PR,2.80112044817927,1353,2464,32,78,35.4466858789625,64.5533141210375,-0.291066282420749,-1111
4259,"4125357",São Jorge do Patrocínio,PR,2.1398002853067,1607,2509,40,50,39.0427599611273,60.9572400388727,-0.219144800777454,-902
4260,"4125407",São José da Boa Vista,PR,3.43908291122367,1331,2291,50,79,36.7476532302595,63.2523467697405,-0.26504693539481,-960
4261,"4125456",São José das Palmeiras,PR,2.95512586647209,1447,1213,40,41,54.3984962406015,45.6015037593985,0.0879699248120301,234
4262,"4125506",São José dos Pinhais,PR,3.75238182694736,56655,111043,2741,3797,33.7839449486577,66.2160550513423,-0.324321101026846,-54388
4263,"4125555",São Manoel do Paraná,PR,2.4954351795496,607,995,16,25,37.8901373283396,62.1098626716604,-0.242197253433208,-388
4264,"4125605",São Mateus do Sul,PR,3.38465905059249,12605,14627,456,498,46.2874559341951,53.7125440658049,-0.0742508813160987,-2022
4265,"4125704",São Miguel do Iguaçu,PR,1.92361460605044,6344,11195,123,221,36.1708193169508,63.8291806830492,-0.276583613660984,-4851
4266,"4125753",São Pedro do Iguaçu,PR,2.13811747358073,1674,2308,31,56,42.0391762933199,57.9608237066801,-0.159216474133601,-634
4267,"4125803",São Pedro do Ivaí,PR,3.57585413347495,2281,3166,70,132,41.8762621626583,58.1237378373417,-0.162474756746833,-885
4268,"4125902",São Pedro do Paraná,PR,1.93164933135215,657,1323,12,27,33.1818181818182,66.8181818181818,-0.336363636363636,-666
4269,"4126009",São Sebastião da Amoreira,PR,2.93353137764575,2644,2584,63,95,50.5738332058148,49.4261667941852,0.0114766641162969,60
4270,"4126108",São Tomé,PR,3.18809776833156,1327,2317,50,70,36.4160263446762,63.5839736553238,-0.271679473106476,-990
4271,"4126207",Sapopema,PR,3.87779083431257,2116,1974,65,100,51.7359413202934,48.2640586797066,0.034718826405868,142
4272,"4126256",Sarandi,PR,3.61914956444707,22685,29538,830,1131,43.4387147425464,56.5612852574536,-0.131225705149072,-6853
4273,"4126272",Saudade do Iguaçu,PR,2.20916568742656,2334,1827,37,57,56.0922855082913,43.9077144917087,0.121845710165826,507
4274,"4126306",Sengés,PR,3.87911176633189,4064,6368,174,247,38.9570552147239,61.0429447852761,-0.220858895705521,-2304
4275,"4126355",Serranópolis do Iguaçu,PR,2.09923664122137,1001,2590,33,44,27.8752436647173,72.1247563352826,-0.442495126705653,-1589
4276,"4126405",Sertaneja,PR,3.19623389494549,1571,2336,44,85,40.209879703097,59.790120296903,-0.19580240593806,-765
4277,"4126504",Sertanópolis,PR,2.81313410809814,2887,7650,113,192,27.3986903293157,72.6013096706843,-0.452026193413685,-4763
4278,"4126603",Siqueira Campos,PR,4.65718997879526,5789,6351,185,408,47.6853377265239,52.3146622734761,-0.0462932454695223,-562
4279,"4126652",Sulina,PR,2.54484772632457,1214,1122,22,39,51.9691780821918,48.0308219178082,0.0393835616438356,92
4280,"4126678",Tamarana,PR,2.75328692962104,2514,3773,82,96,39.9872753300461,60.0127246699539,-0.200254493399077,-1259
4281,"4126702",Tamboara,PR,3.97608370702541,1284,1928,37,96,39.9750933997509,60.0249066002491,-0.200498132004981,-644
4282,"4126801",Tapejara,PR,2.81340504757964,3658,5738,95,177,38.931460195828,61.068539804172,-0.22137079608344,-2080
4283,"4126900",Tapira,PR,2.49601699415826,1646,2026,40,54,44.8257080610022,55.1742919389978,-0.103485838779956,-380
4284,"4127007",Teixeira Soares,PR,3.17167051578137,2569,3720,83,123,40.8491016059787,59.1508983940213,-0.183017967880426,-1151
4285,"4127106",Telêmaco Borba,PR,3.45604630200674,16271,24430,731,726,39.9769047443552,60.0230952556448,-0.200461905112896,-8159
4286,"4127205",Terra Boa,PR,3.12730627306273,3429,7072,133,206,32.6540329492429,67.3459670507571,-0.346919341015141,-3643
4287,"4127304",Terra Rica,PR,2.86263618884854,3287,5807,100,168,36.1447107983286,63.8552892016714,-0.277105784033429,-2520
4288,"4127403",Terra Roxa,PR,2.29089929027042,3240,7636,102,153,29.7903641044502,70.2096358955498,-0.404192717910997,-4396
4289,"4127502",Tibagi,PR,3.85145614337412,5499,5660,228,219,49.2786091943723,50.7213908056277,-0.0144278161125548,-161
4290,"4127601",Tijucas do Sul,PR,3.89350415373836,4136,5466,192,197,43.0743595084357,56.9256404915643,-0.138512809831285,-1330
4291,"4127700",Toledo,PR,2.68942776671017,26548,58445,902,1447,31.2355135128775,68.7644864871225,-0.375289729742449,-31897
4292,"4127809",Tomazina,PR,3.16733447815302,2238,2837,57,109,44.0985221674877,55.9014778325123,-0.118029556650246,-599
4293,"4127858",Três Barras do Paraná,PR,2.31841329402305,3072,4217,89,84,42.1456989984909,57.8543010015091,-0.157086020030182,-1145
4294,"4127882",Tunas do Paraná,PR,2.43256262042389,1942,2109,52,49,47.9387805480128,52.0612194519872,-0.0412243890397433,-167
4295,"4127908",Tuneiras do Oeste,PR,2.26442658875091,2024,3328,55,69,37.8176382660688,62.1823617339312,-0.243647234678625,-1304
4296,"4127957",Tupãssi,PR,2.40384615384615,1379,3696,53,72,27.1724137931035,72.8275862068966,-0.456551724137931,-2317
4297,"4127965",Turvo,PR,2.99432653918891,5418,3815,132,153,58.6808188021228,41.3191811978772,0.173616376042456,1603
4298,"4128005",Ubiratã,PR,2.37911025145068,5287,9854,175,194,34.9184333927746,65.0815666072254,-0.301631332144508,-4567
4299,"4128104",Umuarama,PR,2.71431182599159,18102,45768,728,1054,28.3419445749178,71.6580554250822,-0.433161108501644,-27666
4300,"4128203",União da Vitória,PR,3.64401274476444,11854,19295,495,683,38.0557963337507,61.9442036662493,-0.238884073324986,-7441
4301,"4128302",Uniflor,PR,1.6750418760469,929,832,18,12,52.7541169789892,47.2458830210108,0.0550823395797842,97
4302,"4128401",Uraí,PR,3.52659049231203,2810,4029,88,162,41.0878783447872,58.9121216552127,-0.178242433104255,-1219
4303,"4128500",Wenceslau Braz,PR,3.64062907289947,3992,7098,186,233,35.9963931469793,64.0036068530207,-0.280072137060415,-3106
4304,"4128534",Ventania,PR,3.84865215979214,3174,2747,118,119,53.6058098294207,46.3941901705793,0.0721161965884141,427
4305,"4128559",Vera Cruz do Oeste,PR,2.40963855421687,2038,3308,50,82,38.1219603441826,61.8780396558174,-0.237560793116349,-1270
4306,"4128609",Verê,PR,1.86853520186854,3161,2721,48,64,53.7402244134648,46.2597755865352,0.0748044882692962,440
4307,"4128625",Alto Paraíso,PR,2.91133656815174,908,1293,26,40,41.2539754656974,58.7460245343026,-0.174920490686052,-385
4308,"4128633",Doutor Ulysses,PR,3.47394540942928,2221,1669,54,86,57.0951156812339,42.9048843187661,0.141902313624679,552
4309,"4128658",Virmond,PR,2.92397660818713,1308,1514,41,44,46.3501063075833,53.6498936924167,-0.0729978738483345,-206
4310,"4128708",Vitorino,PR,2.17719336063807,1770,2768,37,64,39.0039665050683,60.9960334949317,-0.219920669898634,-998
4311,"4128807",Xambrê,PR,1.98505371321812,1703,2494,41,44,40.5766023350012,59.4233976649988,-0.188467953299976,-791
4312,"4200051",Abdon Batista,SC,1.97792088316467,774,1357,17,26,36.3209760675739,63.6790239324261,-0.273580478648522,-583
4313,"4200101",Abelardo Luz,SC,1.89505858380031,3944,5685,93,93,40.9596012046942,59.0403987953058,-0.180807975906117,-1741
4314,"4200200",Agrolândia,SC,2.2897465437788,1325,5460,58,101,19.5283714075166,80.4716285924834,-0.609432571849668,-4135
4315,"4200309",Agronômica,SC,2.45751633986928,658,3073,34,60,17.6360225140713,82.3639774859287,-0.647279549718574,-2415
4316,"4200408",Água Doce,SC,2.0353982300885,1306,3122,46,46,29.4941282746161,70.5058717253839,-0.410117434507678,-1816
4317,"4200507",Águas de Chapecó,SC,2.67901852779169,2068,1819,31,76,53.2029843066632,46.7970156933368,0.0640596861332648,249
4318,"4200556",Águas Frias,SC,2.74774774774775,925,1234,30,31,42.8439092172302,57.1560907827698,-0.143121815655396,-309
4319,"4200606",Águas Mornas,SC,4.61711711711712,1389,3693,76,170,27.331759149941,72.668240850059,-0.453364817001181,-2304
4320,"4200705",Alfredo Wagner,SC,2.9459659511473,1823,4733,92,107,27.8065893837706,72.1934106162294,-0.443868212324588,-2910
4321,"4200754",Alto Bela Vista,SC,3.56217616580311,502,987,26,29,33.7139019476158,66.2860980523841,-0.325721961047683,-485
4322,"4200804",Anchieta,SC,2.63219741480611,1861,2282,54,58,44.9191407192855,55.0808592807145,-0.101617185614289,-421
